thread_id,tweet_id,user_id,event,is_rumour,tweet_class,in_reply_to_status_id,in_reply_to_user_id,support,responsetype_vs_source,responsetype_vs_previous,favorite_count,retweet_count,created_at,unix_ts,normalized_ts,relative_ts_rumour,relative_ts_event,place
521346721226711040,521356668987539456,98998033,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 17:48:10+00:00,1413136090.0,2014-10-12 13:48:10-04:00,2371.0,2371.0,
521346721226711040,521356812457889792,391613613,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 17:48:45+00:00,1413136125.0,2014-10-12 13:48:45-04:00,2406.0,2406.0,
521346721226711040,521356952631537664,251007933,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 17:49:18+00:00,1413136158.0,2014-10-12 13:49:18-04:00,2439.0,2439.0,
521346721226711040,521357387912192001,101605202,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 17:51:02+00:00,1413136262.0,2014-10-12 13:51:02-04:00,2543.0,2543.0,
521346721226711040,521358058425815042,2549970749,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 17:53:42+00:00,1413136422.0,2014-10-12 13:53:42-04:00,2703.0,2703.0,
521346721226711040,521358136125710338,1080465024,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 17:54:00+00:00,1413136440.0,2014-10-12 13:54:00-04:00,2721.0,2721.0,
521346721226711040,521358137144930304,544438034,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 17:54:00+00:00,1413136440.0,2014-10-12 13:54:00-04:00,2721.0,2721.0,
521346721226711040,521358267407421440,231245869,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 17:54:32+00:00,1413136472.0,2014-10-12 13:54:32-04:00,2753.0,2753.0,
521346721226711040,521358648728367106,63542906,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 17:56:02+00:00,1413136562.0,2014-10-12 13:56:02-04:00,2843.0,2843.0,
521346721226711040,521358658975055872,471399775,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 17:56:05+00:00,1413136565.0,2014-10-12 13:56:05-04:00,2846.0,2846.0,
521346721226711040,521358730466955265,536194469,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 17:56:22+00:00,1413136582.0,2014-10-12 13:56:22-04:00,2863.0,2863.0,
521346721226711040,521358811685457921,1702377835,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 17:56:41+00:00,1413136601.0,2014-10-12 13:56:41-04:00,2882.0,2882.0,
521346721226711040,521359198677131264,1621165866,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 17:58:14+00:00,1413136694.0,2014-10-12 13:58:14-04:00,2975.0,2975.0,
521346721226711040,521359694980337665,539721796,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:00:12+00:00,1413136812.0,2014-10-12 14:00:12-04:00,3093.0,3093.0,
521346721226711040,521359939755720704,453261872,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:01:10+00:00,1413136870.0,2014-10-12 14:01:10-04:00,3151.0,3151.0,
521346721226711040,521360209433075712,405863750,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:02:15+00:00,1413136935.0,2014-10-12 14:02:15-04:00,3216.0,3216.0,
521346721226711040,521361101402165249,780842875,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:05:47+00:00,1413137147.0,2014-10-12 14:05:47-04:00,3428.0,3428.0,
521346721226711040,521361324802994176,372834148,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:06:40+00:00,1413137200.0,2014-10-12 14:06:40-04:00,3481.0,3481.0,
521346721226711040,521361446614351872,452091593,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:07:10+00:00,1413137230.0,2014-10-12 14:07:10-04:00,3511.0,3511.0,
521346721226711040,521361465803276289,257994972,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:07:14+00:00,1413137234.0,2014-10-12 14:07:14-04:00,3515.0,3515.0,
521346721226711040,521361676910989312,1013522281,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:08:04+00:00,1413137284.0,2014-10-12 14:08:04-04:00,3565.0,3565.0,
521346721226711040,521364679416098816,1450093663,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:20:00+00:00,1413138000.0,2014-10-12 14:20:00-04:00,4281.0,4281.0,
521346721226711040,521365174947938305,394300073,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:21:58+00:00,1413138118.0,2014-10-12 14:21:58-04:00,4399.0,4399.0,
521346721226711040,521365202944921600,414178213,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:22:05+00:00,1413138125.0,2014-10-12 14:22:05-04:00,4406.0,4406.0,
521346721226711040,521365358478098432,1421429172,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:22:42+00:00,1413138162.0,2014-10-12 14:22:42-04:00,4443.0,4443.0,
521346721226711040,521365412895010817,489661183,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:22:55+00:00,1413138175.0,2014-10-12 14:22:55-04:00,4456.0,4456.0,
521346721226711040,521365569590001664,980928805,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:23:32+00:00,1413138212.0,2014-10-12 14:23:32-04:00,4493.0,4493.0,
521346721226711040,521365645737590785,20668356,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:23:51+00:00,1413138231.0,2014-10-12 14:23:51-04:00,4512.0,4512.0,
521346721226711040,521365653526413312,85068270,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:23:53+00:00,1413138233.0,2014-10-12 14:23:53-04:00,4514.0,4514.0,
521346721226711040,521365944921518080,34382673,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:25:02+00:00,1413138302.0,2014-10-12 14:25:02-04:00,4583.0,4583.0,
521346721226711040,521365990958182400,295719868,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:25:13+00:00,1413138313.0,2014-10-12 14:25:13-04:00,4594.0,4594.0,
521346721226711040,521366162391990273,166688997,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:25:54+00:00,1413138354.0,2014-10-12 14:25:54-04:00,4635.0,4635.0,
521346721226711040,521367011264581632,344921315,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:29:16+00:00,1413138556.0,2014-10-12 14:29:16-04:00,4837.0,4837.0,
521346721226711040,521367238088339457,2747372070,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:30:10+00:00,1413138610.0,2014-10-12 14:30:10-04:00,4891.0,4891.0,
521346721226711040,521367614593855488,553678298,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:31:40+00:00,1413138700.0,2014-10-12 14:31:40-04:00,4981.0,4981.0,
521346721226711040,521367750250602496,1445699442,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:32:12+00:00,1413138732.0,2014-10-12 14:32:12-04:00,5013.0,5013.0,
521346721226711040,521367881230331904,580902773,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:32:44+00:00,1413138764.0,2014-10-12 14:32:44-04:00,5045.0,5045.0,
521346721226711040,521368393287729152,341551277,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:34:46+00:00,1413138886.0,2014-10-12 14:34:46-04:00,5167.0,5167.0,
521346721226711040,521368439282475009,1673968820,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:34:57+00:00,1413138897.0,2014-10-12 14:34:57-04:00,5178.0,5178.0,
521346721226711040,521368654991343616,287713102,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:35:48+00:00,1413138948.0,2014-10-12 14:35:48-04:00,5229.0,5229.0,
521346721226711040,521368977596219393,120730572,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:37:05+00:00,1413139025.0,2014-10-12 14:37:05-04:00,5306.0,5306.0,
521346721226711040,521369755656400897,2505418399,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:40:11+00:00,1413139211.0,2014-10-12 14:40:11-04:00,5492.0,5492.0,
521346721226711040,521370395807854594,254459730,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:42:43+00:00,1413139363.0,2014-10-12 14:42:43-04:00,5644.0,5644.0,
521346721226711040,521370724922314752,376938788,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:44:02+00:00,1413139442.0,2014-10-12 14:44:02-04:00,5723.0,5723.0,
521346721226711040,521372468519665664,1671731005,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:50:57+00:00,1413139857.0,2014-10-12 14:50:57-04:00,6138.0,6138.0,
521346721226711040,521372550023376896,252320049,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:51:17+00:00,1413139877.0,2014-10-12 14:51:17-04:00,6158.0,6158.0,
521346721226711040,521372747042414593,958239673,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:52:04+00:00,1413139924.0,2014-10-12 14:52:04-04:00,6205.0,6205.0,
521346721226711040,521373728270450688,1009759681,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 18:55:58+00:00,1413140158.0,2014-10-12 14:55:58-04:00,6439.0,6439.0,
521346721226711040,521375666957455360,2228715543,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 19:03:40+00:00,1413140620.0,2014-10-12 15:03:40-04:00,6901.0,6901.0,
521346721226711040,521378621769129984,2677757418,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 19:15:24+00:00,1413141324.0,2014-10-12 15:15:24-04:00,7605.0,7605.0,
521346721226711040,521379512534458368,121164686,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 19:18:57+00:00,1413141537.0,2014-10-12 15:18:57-04:00,7818.0,7818.0,
521346721226711040,521379696416927745,184200525,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 19:19:41+00:00,1413141581.0,2014-10-12 15:19:41-04:00,7862.0,7862.0,
521346721226711040,521379764175912960,360255665,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 19:19:57+00:00,1413141597.0,2014-10-12 15:19:57-04:00,7878.0,7878.0,
521346721226711040,521380616596889600,2263458137,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 19:23:20+00:00,1413141800.0,2014-10-12 15:23:20-04:00,8081.0,8081.0,
521346721226711040,521381871176122371,442699240,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 19:28:19+00:00,1413142099.0,2014-10-12 15:28:19-04:00,8380.0,8380.0,
521346721226711040,521383392022388738,2439186643,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 19:34:22+00:00,1413142462.0,2014-10-12 15:34:22-04:00,8743.0,8743.0,
521346721226711040,521385972236550144,413430640,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 19:44:37+00:00,1413143077.0,2014-10-12 15:44:37-04:00,9358.0,9358.0,
521346721226711040,521388268492189696,406206958,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 19:53:44+00:00,1413143624.0,2014-10-12 15:53:44-04:00,9905.0,9905.0,
521346721226711040,521388893137301504,1071964110,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 19:56:13+00:00,1413143773.0,2014-10-12 15:56:13-04:00,10054.0,10054.0,
521346721226711040,521392950954434563,613438768,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 20:12:21+00:00,1413144741.0,2014-10-12 16:12:21-04:00,11022.0,11022.0,
521346721226711040,521394198789259264,468497792,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 20:17:18+00:00,1413145038.0,2014-10-12 16:17:18-04:00,11319.0,11319.0,
521346721226711040,521395856986353667,342929064,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 20:23:54+00:00,1413145434.0,2014-10-12 16:23:54-04:00,11715.0,11715.0,
521346721226711040,521397207547670528,272471317,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 20:29:16+00:00,1413145756.0,2014-10-12 16:29:16-04:00,12037.0,12037.0,
521346721226711040,521407772446175232,250234065,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 21:11:14+00:00,1413148274.0,2014-10-12 17:11:14-04:00,14555.0,14555.0,
521346721226711040,521409990280900608,301208952,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 21:20:03+00:00,1413148803.0,2014-10-12 17:20:03-04:00,15084.0,15084.0,
521346721226711040,521426366957629441,1454650220,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 22:25:08+00:00,1413152708.0,2014-10-12 18:25:08-04:00,18989.0,18989.0,
521346721226711040,521426886761914368,409403773,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 22:27:12+00:00,1413152832.0,2014-10-12 18:27:12-04:00,19113.0,19113.0,
521346721226711040,521433703982313472,234315764,ebola-essien,True,retweet,0,0,,,,0,575,2014-10-12 22:54:17+00:00,1413154457.0,2014-10-12 18:54:17-04:00,20738.0,20738.0,
521360486387175424,521360486387175424,1594903015,ebola-essien,True,source,0,0,supporting,,,328,781,2014-10-12 18:03:21+00:00,1413137001.0,2014-10-12 14:03:21-04:00,3282.0,3282.0,
521360486387175424,521360786409943041,528837552,ebola-essien,True,direct reply,521360486387175424,1594903015,,disagreed,,1,0,2014-10-12 18:04:32+00:00,1413137072.0,2014-10-12 14:04:32-04:00,3353.0,3353.0,
521360486387175424,521368262010224640,483739492,ebola-essien,True,direct reply,521360486387175424,1594903015,,agreed,,0,1,2014-10-12 18:34:14+00:00,1413138854.0,2014-10-12 14:34:14-04:00,5135.0,5135.0,
521360486387175424,521371350934761472,731357286,ebola-essien,True,direct reply,521360486387175424,1594903015,,disagreed,,0,0,2014-10-12 18:46:31+00:00,1413139591.0,2014-10-12 14:46:31-04:00,5872.0,5872.0,
521360486387175424,521373767130710016,861997543,ebola-essien,True,direct reply,521360486387175424,1594903015,,agreed,,0,0,2014-10-12 18:56:07+00:00,1413140167.0,2014-10-12 14:56:07-04:00,6448.0,6448.0,
521360486387175424,521376439099465728,518034679,ebola-essien,True,direct reply,521360486387175424,1594903015,,comment,,0,2,2014-10-12 19:06:44+00:00,1413140804.0,2014-10-12 15:06:44-04:00,7085.0,7085.0,
521360486387175424,521378427681898498,1594903015,ebola-essien,True,direct reply,521360486387175424,1594903015,,disagreed,,47,65,2014-10-12 19:14:38+00:00,1413141278.0,2014-10-12 15:14:38-04:00,7559.0,7559.0,
521360486387175424,521468392620834817,149021247,ebola-essien,True,direct reply,521360486387175424,1594903015,,comment,,0,0,2014-10-13 01:12:07+00:00,1413162727.0,2014-10-12 21:12:07-04:00,29008.0,29008.0,
521360486387175424,521468848466591744,1161707989,ebola-essien,True,deep reply,521468392620834817,149021247,,comment,comment,0,0,2014-10-13 01:13:56+00:00,1413162836.0,2014-10-12 21:13:56-04:00,29117.0,29117.0,
